ROWNUM|ACCOUNTID|MERCHANT_NAME|MERCHANT_CATEGORY_CODE|MERCHANT_CATEGORY_DESC|MERCHANT_COUNTRY|POST_DATE|TRANSACTION_DATE|TRANSACTION_TYPE|CREDIT_DEBIT|CREDIT_LIMIT|AMOUNT|BALANCE|CREDITCARDNUMBER|CC_TYPE|USE_CASE|CUST_NAME|NUM_CCS|CUST_CITY|CUST_STATE|CUST_ZIP|CUST_COUNTRY|TRANS_DETAIL
46_2016-02-01 22:08:53|10786181|Alpha Future Electronic|3106|Airlines|US|2015-04-02|2015-04-01|Purchase|D|4000|333|4032|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
47_2016-02-01 22:08:53|10786181|Net Future Universal|7933|Bowling Alleys|US|2015-04-03|2015-04-02|Purchase|D|4000|2|4030|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
48_2016-02-01 22:08:53|10786181|General Power Building|5193|Florists Supplies Nursery Stock and Flowers|US|2015-04-06|2015-04-05|Purchase|D|4000|2|4028|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
49_2016-02-01 22:08:53|10786181|Graphics Internet|5935|Wrecking and Salvage Yards|US|2015-04-08|2015-04-07|Purchase|D|4000|22|4006|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
50_2016-02-01 22:08:53|10786181|Pacific Consulting|3745|Hotels/Motels/Inns/Resorts|US|2015-04-09|2015-04-08|Purchase|D|4000|5|4001|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
51_2016-02-01 22:08:53|10786181|Data Electronic Design|3271|Airlines|US|2015-04-12|2015-04-11|Purchase|D|4000|1|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
52_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-04-15|2015-04-14|Online Transfer|C|4000|1019|5019|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
53_2016-02-01 22:08:53|10786181|Adventure Contract|3790|Hotels/Motels/Inns/Resorts|US|2015-04-16|2015-04-15|Purchase|D|4000|543|4476|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
54_2016-02-01 22:08:53|10786181|Technology Virtual Application|3006|Airlines|US|2015-04-18|2015-04-17|Purchase|D|4000|353|4123|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
55_2016-02-01 22:08:53|10786181|Star Technology Max|3094|Airlines|US|2015-04-19|2015-04-18|Purchase|D|4000|66|4057|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
56_2016-02-01 22:08:53|10786181|Virtual Application Innovation|3276|Airlines|US|2015-04-21|2015-04-20|Purchase|D|4000|49|4008|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
57_2016-02-01 22:08:53|10786181|Future Speed South|3361|Car Rental|US|2015-04-24|2015-04-23|Purchase|D|4000|3|4005|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
58_2016-02-01 22:08:53|10786181|West Contract Direct|3167|Airlines|US|2015-04-27|2015-04-26|Penalty|D|4000|4|4001|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
59_2016-02-01 22:08:53|10786181|Galaxy Universal Contract|3089|Airlines|US|2015-04-28|2015-04-27|Purchase|D|4000|1|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
60_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-05-01|2015-04-30|Wire Payment|C|4000|3856|7856|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
61_2016-02-01 22:08:53|10786181|Graphics Pacific Bell|3267|Airlines|US|2015-05-03|2015-05-02|Purchase|D|4000|1365|6491|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
62_2016-02-01 22:08:53|10786181|Internet Max Star|3150|Airlines|US|2015-05-05|2015-05-04|Purchase|D|4000|1187|5304|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
63_2016-02-01 22:08:53|10786181|Solutions Virtual Net|3137|Airlines|US|2015-05-06|2015-05-05|Purchase|D|4000|1294|4010|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
64_2016-02-01 22:08:53|10786181|Galaxy Bell|3706|Hotels/Motels/Inns/Resorts|US|2015-05-09|2015-05-08|Purchase|D|4000|7|4003|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
65_2016-02-01 22:08:53|10786181|Direct Hill Construction|7829|Picture/Video Production|US|2015-05-11|2015-05-10|Refund|D|4000|2|4001|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
66_2016-02-01 22:08:53|10786181|Galaxy West|3108|Airlines|US|2015-05-12|2015-05-11|Purchase|D|4000|1|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
67_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-05-14|2015-05-13|ACH Payment|C|4000|1958|5958|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
68_2016-02-01 22:08:53|10786181|Building Hill|3612|Hotels/Motels/Inns/Resorts|US|2015-05-15|2015-05-14|Purchase|D|4000|1190|4768|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
69_2016-02-01 22:08:53|10786181|Graphics Industries|5912|Drug Stores and Pharmacies|US|2015-05-17|2015-05-16|Interest Charge|D|4000|497|4271|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
70_2016-02-01 22:08:53|10786181|Medicine Design|5935|Wrecking and Salvage Yards|US|2015-05-19|2015-05-18|Purchase|D|4000|192|4079|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
71_2016-02-01 22:08:53|10786181|Alpha Technology Electronics|3507|Hotels/Motels/Inns/Resorts|US|2015-05-20|2015-05-19|Purchase|D|4000|9|4070|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
72_2016-02-01 22:08:53|10786181|Federated Research|3298|Airlines|US|2015-05-21|2015-05-20|Purchase|D|4000|18|4052|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
73_2016-02-01 22:08:53|10786181|Virtual Research|3635|Hotels/Motels/Inns/Resorts|US|2015-05-23|2015-05-22|Interest Charge|D|4000|13|4039|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
74_2016-02-01 22:08:53|10786181|Analysis Innovation Vision|3401|Car Rental|US|2015-05-26|2015-05-25|Purchase|D|4000|37|4002|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
75_2016-02-01 22:08:53|10786181|Industries Consulting North|3013|Airlines|US|2015-05-28|2015-05-27|Purchase|D|4000|1|4001|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
76_2016-02-01 22:08:53|10786181|Analysis Systems Solutions|3216|Airlines|US|2015-05-31|2015-05-30|Purchase|D|4000|1|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
77_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-06-01|2015-05-31|ACH Payment|C|4000|3149|7149|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
78_2016-02-01 22:08:53|10786181|Industries General Net|3741|Hotels/Motels/Inns/Resorts|US|2015-06-04|2015-06-03|Purchase|D|4000|2907|4242|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
79_2016-02-01 22:08:53|10786181|Software East Star|3607|Hotels/Motels/Inns/Resorts|US|2015-06-05|2015-06-04|Purchase|D|4000|86|4156|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
80_2016-02-01 22:08:53|10786181|Studio West Speed|7011|Hotels Motels and Resorts|US|2015-06-07|2015-06-06|Purchase|D|4000|67|4089|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
81_2016-02-01 22:08:53|10786181|Research East Alpha|3555|Hotels/Motels/Inns/Resorts|US|2015-06-10|2015-06-09|Purchase|D|4000|71|4018|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
82_2016-02-01 22:08:53|10786181|Telecom Galaxy|3034|Airlines|US|2015-06-11|2015-06-10|Purchase|D|4000|8|4010|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
83_2016-02-01 22:08:53|10786181|Star Power West|3427|Car Rental|US|2015-06-14|2015-06-13|Purchase|D|4000|7|4003|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
84_2016-02-01 22:08:53|10786181|Analysis Digital Star|3602|Hotels/Motels/Inns/Resorts|US|2015-06-17|2015-06-16|Purchase|D|4000|3|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
85_2016-02-01 22:08:53|10786181|Federated Data Electronic|3564|Hotels/Motels/Inns/Resorts|US|2015-06-19|2015-06-18|Purchase|D|4000|1245|2755|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
86_2016-02-01 22:08:53|10786181|Advanced Venture Speed|3622|Hotels/Motels/Inns/Resorts|US|2015-06-21|2015-06-20|Purchase|D|4000|2149|606|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
87_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-06-22|2015-06-21|Wire Payment|C|4000|295|901|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
88_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-06-24|2015-06-23|Reversal|C|4000|623|1524|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
89_2016-02-01 22:08:53|10786181|Electronic Direct Graphics|3689|Hotels/Motels/Inns/Resorts|US|2015-06-27|2015-06-26|Purchase|D|4000|1066|458|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
90_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-06-28|2015-06-27|Online Transfer|C|4000|429|887|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
91_2016-02-01 22:08:53|10786181|Net Alpha Analysis|3422|Car Rental|US|2015-06-30|2015-06-29|Purchase|D|4000|624|263|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
92_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-03|2015-07-02|ATM Payment|C|4000|229|492|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
93_2016-02-01 22:08:53|10786181|East Signal|7991|Tourist Attractions and Exhibits|US|2015-07-04|2015-07-03|Fee|D|4000|108|384|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
94_2016-02-01 22:08:53|10786181|Interactive Electronic Net|3109|Airlines|US|2015-07-05|2015-07-04|Purchase|D|4000|373|11|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
95_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-08|2015-07-07|ATM Payment|C|4000|4|15|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
96_2016-02-01 22:08:53|10786181|Source Electronic West|5931|Used Merchandise and Secondhand Stores|US|2015-07-09|2015-07-08|Purchase|D|4000|9|6|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
97_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-10|2015-07-09|Award|C|4000|2|8|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
98_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-12|2015-07-11|Reversal|C|4000|7|15|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
99_2016-02-01 22:08:53|10786181|Direct Federated Direct|5947|Gift Card Novelty and Souvenir Shops|US|2015-07-13|2015-07-12|Purchase|D|4000|10|5|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
100_2016-02-01 22:08:53|10786181|Software Interactive|3077|Airlines|US|2015-07-15|2015-07-14|Purchase|D|4000|2|3|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
101_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-18|2015-07-17|Award|C|4000|1|4|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
102_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-21|2015-07-20|Cash Payment|C|4000|3|7|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
103_2016-02-01 22:08:53|10786181|Consulting Graphics|3389|Car Rental|US|2015-07-23|2015-07-22|Purchase|D|4000|3|4|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
104_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-25|2015-07-24|Cash Payment|C|4000|4|8|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
105_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-26|2015-07-25|ACH Payment|C|4000|1|9|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
106_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-07-28|2015-07-27|Paper Check|C|4000|2|11|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
107_2016-02-01 22:08:53|10786181|Graphics Direct Network|3058|Airlines|US|2015-07-30|2015-07-29|Purchase|D|4000|3|8|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
108_2016-02-01 22:08:53|10786181|Pacific Software Building|4214|Motor Freight Carriers and Trucking Local and Long Distance Moving and Storage Companies and Local Delivery Services|US|2015-07-31|2015-07-30|Purchase|D|4000|4|4|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
109_2016-02-01 22:08:53|10786181|Hill Studio Net|7997|Country_Green Clubs|US|2015-08-01|2015-07-31|Purchase|D|4000|3|1|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
110_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-02|2015-08-01|ACH Payment|C|4000|1|2|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
111_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-03|2015-08-02|Reversal|C|4000|1|3|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
112_2016-02-01 22:08:53|10786181|Application Pacific|3679|Hotels/Motels/Inns/Resorts|US|2015-08-06|2015-08-05|Purchase|D|4000|3|0|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
113_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-07|2015-08-06|Cash Payment|C|4000|409|409|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
114_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-08|2015-08-07|ACH Payment|C|4000|74|483|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
115_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-11|2015-08-10|Paper Check|C|4000|298|781|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
116_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-12|2015-08-11|Paper Check|C|4000|276|1057|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
117_2016-02-01 22:08:53|10786181|Advanced Star Interactive|3255|Airlines|US|2015-08-15|2015-08-14|Fee|D|4000|98|959|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
118_2016-02-01 22:08:53|10786181|Max Adventure|3510|Hotels/Motels/Inns/Resorts|US|2015-08-16|2015-08-15|Purchase|D|4000|952|7|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
119_2016-02-01 22:08:53|10786181|Star Research|5714|Drapery Window Covering and Upholstery Stores|US|2015-08-18|2015-08-17|Purchase|D|4000|7|0|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
120_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-20|2015-08-19|e-Check|C|4000|338|338|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
121_2016-02-01 22:08:53|10786181|Payment|1111|Customer Payment|US|2015-08-23|2015-08-22|Online Transfer|C|4000|67|405|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
122_2016-02-01 22:08:53|10786181|Solutions Software Signal|5978|Typewriter Stores|US|2015-08-24|2015-08-23|Purchase|D|4000|2|403|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
123_2016-02-01 22:08:53|10786181|Star Consulting|7296|Clothing Rental|US|2015-08-26|2015-08-25|Purchase|D|4000|6|397|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
124_2016-02-01 22:08:53|10786181|Customer Payment|1111|Customer Payment|US|2015-08-28|2015-08-27|e-Check|C|4000|3603|4000|73902153408881955|mastercard|Use Case 1.0 - Green|Doshie Jaskolski DDS|4|ANOKA|MN|55303|US|
0_2016-02-01 22:08:53|10786183|Alpha Omega|3428|Car Rental|US|2015-01-04|2015-01-03|Fee|D|1000|615|385|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
1_2016-02-01 22:08:53|10786183|Internet Analysis|3107|Airlines|US|2015-01-05|2015-01-04|Fee|D|1000|97|288|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
2_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-01-07|2015-01-06|Cash Payment|C|1000|212|500|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
3_2016-02-01 22:08:53|10786183|Adventure Analysis Data|3563|Hotels/Motels/Inns/Resorts|US|2015-01-10|2015-01-09|Fee|D|1000|490|10|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
4_2016-02-01 22:08:53|10786183|Vision Advanced|8111|Legal Services Attorneys|US|2015-01-12|2015-01-11|Purchase|D|1000|8|2|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
5_2016-02-01 22:08:53|10786183|Speed Technology|3226|Airlines|US|2015-01-15|2015-01-14|Purchase|D|1000|1|1|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
6_2016-02-01 22:08:53|10786183|Technology Power Analysis|3295|Airlines|US|2015-01-16|2015-01-15|Fee|D|1000|1|0|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
7_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-01-18|2015-01-17|Paper Check|C|1000|225|225|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
8_2016-02-01 22:08:53|10786183|Payment|2222|Non Customer Payment|US|2015-01-20|2015-01-19|ATM Payment|C|1000|146|371|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
9_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-01-21|2015-01-20|e-Check Check|C|1000|338|709|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
10_2016-02-01 22:08:53|10786183|Technology Venture Bell|3049|Airlines|US|2015-01-24|2015-01-23|Purchase|D|1000|575|134|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
11_2016-02-01 22:08:53|10786183|Graphics Data Source|8021|Dentists Orthodontists|US|2015-01-27|2015-01-26|Refund|D|1000|68|66|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
12_2016-02-01 22:08:53|10786183|Graphics Technology South|3671|Hotels/Motels/Inns/Resorts|US|2015-01-28|2015-01-27|Fee|D|1000|60|6|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
13_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-01-31|2015-01-30|e-Check Check|C|1000|2|8|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
14_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-02-03|2015-02-02|Online Transfer|C|1000|1|9|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
15_2016-02-01 22:08:53|10786183|Studio Medicine Pacific|3767|Hotels/Motels/Inns/Resorts|US|2015-02-06|2015-02-05|Interest Charge|D|1000|3|6|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
16_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-02-07|2015-02-06|ATM Payment|C|1000|5|11|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
17_2016-02-01 22:08:53|10786183|Payment|2222|Non Customer Payment|US|2015-02-08|2015-02-07|Paper Check|C|1000|6|17|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
18_2016-02-01 22:08:53|10786183|Power Software Max|3055|Airlines|US|2015-02-10|2015-02-09|Purchase|D|1000|6|11|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
19_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-02-13|2015-02-12|Paper Check|C|1000|5|16|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
20_2016-02-01 22:08:53|10786183|Payment|1111|Customer Payment|US|2015-02-14|2015-02-13|ACH Payment|C|1000|1|17|03612153408882781|visa|Use Case Out of Country - US|Dr. Cherelle Toy DDS|2|MCALLEN|TX|78501|US|
